id,source,source_date_accessed,source_id,short_title,author,year,genre,gender,translator,title,publication,format,catalogue_numbers,notes,further_editions
2252,GARSIDE1800-1829,20100817,1829A063,"Five Nights of St Albans, The",William MUDFORD,1829,?,Male,,THE FIVE NIGHTS OF ST. ALBANS. IN THREE VOLUMES,"Edinburgh:                     William Blackwood, and T. Cadell, Strand, London, 1829","3 vols (I viii, 312p; II 285p; III 286p). 12&deg;",Corvey; CME 3-628-47616-X; ECB 207; EN2 1829: 62; NSTC 2M39802; OCLC 13337932,"Preface dated London, 22 May 1829","2nd edn London 1835 (OCLC); Philadelphia 1833 (NSTC); German trans., 1830"
2254,GARSIDE1800-1829,20100817,1829A065,"Misfortunes of Elphin, The",Thomas Love PEACOCK,1829,?,Male,,THE MISFORTUNES OF ELPHIN. BY THE AUTHOR OF HEADLONG HALL,"London:                     Published by Thomas Hookham, Old Bond Street, 1829",1 vol.  (240p). 12&deg;,Corvey; CME 3-628-48214-3; ECB 438; EN2 1829: 64; NSTC 2P8179; OCLC 4300840,,
2268,GARSIDE1800-1829,20100817,1829A079,"New Forest, The",Horatio SMITH,1829,?,Male,,"THE NEW FOREST. A NOVEL. BY THE AUTHOR OF ""BRAMBLETYE HOUSE,"" &C. IN THREE VOLUMES","London:                     Henry Colburn, New Burlington Street, 1829",3 vols (I 305p; II 311p; III 327p). 12&deg;,Corvey; CME 3-628-48192-9; ECB 545; EN2 1829: 78; NSTC 2S26649; OCLC 3757260,,"1830 (NSTC); New York 1829 (NSTC); German trans., 1830 [as <i>Der Wald von Hampshire, oder: des Sonderlings Gl&uuml;ck</i> (RS)]; French trans., 1831"
2272,GARSIDE1800-1829,20100817,1829A083,"Adventures of a King's Page, The",Charles WHITE,1829,?,Male,,"THE ADVENTURES OF A KING'S PAGE. BY THE AUTHOR OF ""ALMACK'S REVISITED."" IN THREE VOLUMES","London:                     Henry Colburn, New Burlington Street, 1829",3 vols (I 308p; II 312p; III 394p). 12&deg;,Corvey; CME 3-628-47017-X; ECB 6; EN2 1829: 81; NSTC 2W16614; OCLC 7901134,,"New York 1829 (OCLC); German trans., 1829 [as <i>Arthur Beverley, des Kﬁ›nigs Page</i> (RS)]"
2264,GARSIDE1800-1829,20100817,1829A075,Anne of Geierstein,Sir Walter SCOTT,1829,goth,Male,,"ANNE OF GEIERSTEIN; OR, THE MAIDEN OF THE MIST. BY THE AUTHOR OF ""WAVERLEY,"" &C. IN THREE VOLUMES","Edinburgh:                     Printed for Cadell and Co.; and Simpkin and Marshall, London, 1829",3 vols (I 336p; II 346p; III 381p). 8&deg;,Corvey; CME 3-628-48546-0; ECB 521; EN2 1829: 75; NSTC 2S9436; OCLC 1250944,,"New York 1829 (NSTC) [also Philadelphia 1829 (NSTC)]; French trans., 1829; German trans., 1829. Numerous reprintings in collected edns"
2218,GARSIDE1800-1829,20100817,1829A029,"Borderers, The",James Fenimore COOPER,1829,potgoth,Male,,"THE BORDERERS: A TALE. BY THE AUTHOR OF ""THE SPY,"" ""THE RED ROVER,"" ""THE PRAIRIE,"" &C. &C. &C","London:                     Henry Colburn and Richard Bentley, New Burlington-Street, 1829","3 vols (I xiv, 299p; II 311p; III 316p). 12&deg;",Corvey; CME 3-628-47328-4; ECB 134; EN2 1829: 27; NSTC 2C36778; OCLC 1471767,This edn narrowly preceded the first American issue (Blanck),"2nd edn 1830 (OCLC); 1833 (NSTC); 1836 (OCLC); 1849 (NSTC); Philadelphia 1829 as <i>The Wept of Wish Ton-Wish</i> (Blanck, NSTC); German trans., 1829 [as <i>Conanchet und die Puritaner in Connecticut</i> (RS) and as <i>Die Grenzbewohner, oder die Beweinte von Wish-Ton-Wish</i> (RS)]"
2232,GARSIDE1800-1829,20100817,1829A043,"Collegians, The",Gerald Joseph GRIFFIN,1829,potgoth,Male,,THE COLLEGIANS. IN THREE VOLUMES,"London:                     Saunders and Otley, Conduit Street, 1829",3 vols (I 330p; II 349p; III 322p). 12&deg;,Corvey; CME 3-628-47304-7; ECB 125; EN2 1829: 41; NSTC 2G22641; OCLC 4045029,Half-titles read 'A Second Series of Tales of the Munster Festivals.',2nd edn 1829 (NSTC); 1847 (NSTC); 1848 (OCLC); New York 1829 (NSTC)
2233,GARSIDE1800-1829,20100817,1829A044,"Rivals, The",Gerald Joseph GRIFFIN,1829,potgoth,Male,,"THE RIVALS. TRACY'S AMBITION. BY THE AUTHOR OF ""THE COLLEGIANS."" IN THREE VOLUMES","London:                     Saunders and Otley, Conduit Street, 1829","3 vols (I xxx, 306p; II 321p; III 302p). 12&deg;",Corvey; CME 3-628-48613-0; ECB 246; EN2 1829: 42; NSTC 2G22651; xOCLC,Half-titles read: 'Third Series of Tales of the Munster Festivals.',"1830 (OCLC 1990287); 1842 (NSTC); New York 1830 (NSTC). Sadleir (Item 1071) notes of the unavowed 2nd edn, 1830, that internally the only difference from the 1st edn is the date on the titles"
2243,GARSIDE1800-1829,20100817,1829A054,Fashionable Mysteries,Francis LATHOM,1829,potgoth,Male,,"FASHIONABLE MYSTERIES; OR, THE RIVAL DUCHESSES, AND OTHER TALES. BY FRANCIS LATHOM, AUTHOR OF THE MYSTERIOUS FREEBOOTER; PUZZLED AND PLEASED; LONDON; YOUNG JOHN BULL; VERY STRANGE BUT VERY TRUE; ASTONISHMENT; POLISH BANDIT; UNKNOWN; FATAL VOW; MIDNIGHT BELL; LIVE AND LEARN; HUMAN BEINGS; MEN AND MANNERS; &C. &C. IN THREE VOLUMES","London:                     Printed for A. K. Newman and Co., 1829",3 vols (I 297p; II 274p; III 281p). 12&deg;,Corvey; CME 3-628-47957-6; ECB 330; EN2 1829: 53; NSTC 2L5029; xOCLC,,
2190,GARSIDE1800-1829,20100817,1829A001,My Grandfather's Farm,Gabriel ALEXANDER,1829,,Male,,"MY GRANDFATHER'S FARM; OR, PICTURES OF RURAL LIFE","Edinburgh:                     Published by Oliver & Boyd, Tweeddale-Court; and Geo. B. Whittaker, London, 1829",1 vol.  (335p). 12&deg;,Corvey; CME 3-628-51100-3; ECB 403; EN2 1829: 6; NSTC 2G17267; OCLC 28786432,"For attribution to Gabriel Alexander, see <a href=""../guide/update4.html"">EN2 Update 4</a> and Publishing Papers (click on link below)",
2203,GARSIDE1800-1829,20100817,1829A014,Reginald Trevor,Edward Trevor ANWYL,1829,,Male,,"REGINALD TREVOR; OR, THE WELSH LOYALISTS. A TALE OF THE SEVENTEENTH CENTURY. BY EDWARD TREVOR ANWYL. IN THREE VOLUMES","London:                     Printed for A. K. Newman and Co., 1829","3 vols (I xi, 270p; II 247p; III 281p). 12&deg;",Corvey; CME 3-628-47065-X; ECB 21; EN2 1829: 13; NSTC 2A13965; OCLC 48037627,"Dedication 'to Sir Watkin Williams Wynn (of Wynnstay, in the County of Denbigh) Bart, M.P., Lord Lieutenant of the Counties of Denbigh and Merioneth'. Prefatory address 'to Philip Sydney Arundel Esq., of Gray's Inn, London' dated 'G&mdash;&ndash;-, near Dolgelley, N.W. December 1828.' Attributed to Anwyl in NSTC, OCLC, and other sources; but see <a href=""../guide/update2.html"">EN2 Update 2</a>, which opens up the possibility that Thomas Richards, Surgeon, was the true author and that Anwyl is a pseudonym",
2204,GARSIDE1800-1829,20100817,1829A015,Youth and Manhood of Edward Ellis,Edward Trevor ANWYL,1829,,Male,,"YOUTH AND MANHOOD OF EDWARD ELLIS, AND THE COUSINS; ROMANTIC TALES OF WELCH SOCIETY AND SCENERY. IN TWO VOLUMES","London:                     Printed for W. Reeves, Bridge Court, Near Westminster Bridge, 1829","2 vols (I vi, 431p; II 393p). 12&deg;",DLC PR.3991.A1Y59; EN2 1829: 14; NSTC 2E7776; xOCLC,"Dedication to the author's mother. 'Advertisement' dated London, Feb 1827. Author attribution from a later collection, <i>Tales of Welshland and Welsherie</i> (EN3 1831: 11), an A. K. Newman publication which states on its t.p. 'by the author of Reginald Trevor, Youth of Edward Ellis, &c.'. For <a href=""titleDetails.asp?title=1829A014""><i>Reginald Trevor</i></a>, commonly attributed to Edward Trevor Anwyl, see EN2 1829: 13. But see also <a href=""../guide/update2.html"">EN2 Update 2</a>, which opens up the possibility that Thomas Richards, Surgeon, was the true author, and that Anwyl is a pseudonym. Vol.1 contains: 'The Youth of Edward Ellis' (up to p. 270), 'The Cousins' (pp. 273&ndash;431); vol. 2 contains: 'Frederic Anwyl' (up to p. 199), 'The Prediction' (pp. 203&ndash;393). For an earlier issue of the same stories, see <a href=""titleDetails.asp?title=1827A013""><i>Tales of Welsh Society and Scenery</i></a> (EN2 1827: 13). ECB 654 lists Newman, 1830 edn (also given in Summers); but not discovered in this form",
2205,GARSIDE1800-1829,20100817,1829A016,"Spy Unmasked, The",H. L. BARNUM,1829,,Male,,"THE SPY UNMASKED; OR, MEMOIRS OF ENOCH CROSBY, ALIAS HARVEY BIRCH, THE HERO OF THE ""SPY, A TALE OF THE NEUTRAL GROUND,"" BY MR. COOPER, AUTHOR OF ""THE PILOT,"" ""THE RED ROVER,"" &C. &C. BY H. L. BARNUM. IN TWO VOLUMES","London:                     A. K. Newman and Co. New York: J. & J. Harper, Cliff-Street, 1829","2 vols (I xxi, 234p; II 222p). 12&deg;",Corvey; CME 3-628-47104-4; ECB 41; EN2 1829: 15; NSTC 2B9202; xOCLC,"Dedication 'to James F. Cooper, Esq., author of ""The Spy"", ""Red Rover"", &c', vol. 1, pp. [vii]&ndash;viii. Introduction, pp. [ix]&ndash;xxi. Continuous roman and arabic pagination in vol. 1, with novel proper beginning at p. [23]. Originally published New York 1828 (OCLC)",
2206,GARSIDE1800-1829,20100817,1829A017,Peace Campaigns of a Cornet,North Ludlow BEAMISH,1829,,Male,,PEACE CAMPAIGNS OF A CORNET. IN THREE VOLUMES,"London:                     John Ebers and Co., Old Bond Street, 1829","3 vols (I vii, 307p; II 299p; III 258p). 12&deg;",Corvey; CME 3-628-48406-5; ECB 438; EN2 1829: 16; NSTC 2B13220; OCLC 1301051,"Advertisement' dated Regent's Park, Apr 1829",New York 1829 (NSTC)
2208,GARSIDE1800-1829,20100817,1829A019,"Freebooter's Bride, The",William Bayle BERNARD,1829,,Male,,"THE FREEBOOTER'S BRIDE; OR, THE BLACK PIRATE OF THE MEDITERRANEAN: INCLUDING THE MYSTERY OF THE MORESCOES. A ROMANCE, INTERSPERSED WITH HISTORICAL ALLUSIONS TO THE REIGN OF CHARLES V. IN FIVE VOLUMES","London:                     Printed for A. K. Newman and Co., 1829","5 vols (I viii, 278p; II 276p; III 258p; IV 262p; V 257p). 12&deg;",Corvey; CME 3-628-47809-X; ECB 216; EN2 1829: 18; NSTC 2F15201; OCLC 6730580,,
2211,GARSIDE1800-1829,20100817,1829A022,Devereux,Edward George BULWER LYTTON,1829,,Male,,"DEVEREUX. A TALE. BY THE AUTHOR OF ""PELHAM."" IN THREE VOLUMES","London:                     Henry Colburn, New Burlington Street, 1829","3 vols (I vii, 299p; II 310p; III 344p). 12&deg;",Corvey; CME 3-628-47150-8; ECB 160; EN2 1829: 21; NSTC 2B57397; OCLC 4630009,,"New edn 1829 (OCLC); 1831 (NSTC); 1836 (NSTC);1841 (OCLC); Boston 1829 (OCLC) [also New York 1829 (OCLC)]; French trans., 1829; German trans., 1830"
2212,GARSIDE1800-1829,20100817,1829A023,"Disowned, The",Edward George BULWER LYTTON,1829,,Male,,"THE DISOWNED. BY THE AUTHOR OF ""PELHAM."" IN FOUR VOLUMES","London:                     Henry Colburn, New Burlington Street, 1829","4 vols (I xlix, 384p; II 341p; III 273p; IV 354p). 12&deg;",Corvey; CME 3-628-47166-4; ECB 84; EN2 1829: 22; NSTC 2B57399; OCLC 7434235,"Dedication to William Lytton Bulwer, Esq., dated 8 Nov 1828","2nd edn 1829 (NSTC); 3rd edn 1829 (NSTC); 1835 (NSTC); 1840 (OCLC); 1847 (OCLC); New York 1829 (NSTC); French trans., 1829 [as <i>L'Enfant dﬁ∏savouﬁ∏</i> (CCFR)]; German trans., 1829 [as <i>Der VerstoﬁÎene</i> (RS)]"
2215,GARSIDE1800-1829,20100817,1829A026,Father Butler,William CARLETON,1829,,Male,,FATHER BUTLER. THE LOUGH DEARG PILGRIM. BEING SKETCHES OF IRISH MANNERS,"Dublin:                     William Curry, jun. and Co., 9, Upper Sackville-Street, 1829","1 vol.  (iv, 302p, ill.). 12&deg;",BL 4413.f.40(3); ECB 201; EN2 1829: 25; NSTC 2C7486; OCLC 2079979,"Notice to the Reader', dated 20 Feb 1829, stating that the original was published in a magazine. The second story begins on p. 201",2nd edn 1839 (NSTC); Philadelphia 1834 (OCLC)
2216,GARSIDE1800-1829,20100817,1829A027,Stratton Hill,John CARNE,1829,,Male,,"STRATTON HILL, A TALE OF THE CIVIL WARS. BY THE AUTHOR OF ""LETTERS FROM THE EAST,"" ""TALES OF THE WEST OF ENGLAND,"" &C. &C. IN THREE VOLUMES","London:                     Henry Colburn, New Burlington Street, 1829","3 vols (I iv, 304p; II 308p; III 309p). 12&deg;",Corvey; CME 3-628-48679-3; ECB 566; EN2 1829: 26; NSTC 2C8056; OCLC 21718386,,New York 1829 (NSTC)
2220,GARSIDE1800-1829,20100817,1829A031,Legends of the Lakes,Thomas Crofton CROKER,1829,,Male,,"LEGENDS OF THE LAKES; OR, SAYINGS AND DOINGS AT KILLARNEY. COLLECTED CHIEFLY FROM THE MANUSCRIPTS OF R. ADOLPHUS LYNCH, ESQ. H.P. KING'S GERMAN LEGION. BY T. CROFTON CROKER","London:                     John Ebers and Co. Old Bond Street, 1829","2 vols (I viii, 245p, ill., map, music; II vi, 247p, ill., music). 8&deg;",Corvey; CME 3-628-51008-2; ECB 144; EN2 1829: 29; NSTC 2C43658; OCLC 1922680,"Dedication 'to Miss Edgeworth, of Edgeworth's Town, Ireland'. Vol. 2, pp. [245]&ndash;247 contains 'Topographical Index'","1831 in 'condensed and popular form' as <i>Killarney Legends</i> (Corvey, OCLC)"
2221,GARSIDE1800-1829,20100817,1829A032,Yesterday in Ireland,Eyre Evans CROWE,1829,?,Male,,"YESTERDAY IN IRELAND. BY THE AUTHOR OF ""TO DAY IN IRELAND."" IN THREE VOLS","London:                     Henry Colburn, New Burlington Street, 1829",3 vols (I 313p; II 327p; III 332p). 12&deg;,Corvey; CME 3-628-48986-5; ECB 652; EN2 1829: 30; NSTC 2C44613; OCLC 21236465,"I Corramahon; II Corramahon. The Northerns of 1798; III Corramahon. The Northerns of 1798. 'Corramahon' ends at vol. 2, p. 287, and 'The Northerns of Ninety-Eight' begins vol. 2, p. [291]; t.p. to vol. 3 wrongly indicates that 'Corramahon' is in that volume. Dedication to the Marquis of Lansdowne",New York 1829 (NSTC)
2223,GARSIDE1800-1829,20100817,1829A034,"Modern Martyr, The",Timothy EAST,1829,,Male,,"THE MODERN MARTYR. BY THE AUTHOR OF ""THE EVANGELICAL RAMBLER.""","London:                     Frederick Westley and A. H. Davis, 10, Stationers'-Hall-Court, and Ave-Maria-Lane; John Boyd, Edinburgh; R. Wrightson, Birmingham; and G. Tyrrell, Dublin, 1829","2 vols (I vi, 311p; II 318p). 12&deg;",Corvey; CME 3-628-48218-6; ECB 390; EN2 1829: 32; NSTC 2M17638; xOCLC,"Preface (vol. 1, pp. [iii]&ndash;vi) dated 1 Jan 1829. Last paragraph of preface reads: 'It may not be improper to add, that the early part of this work was published in the ""Spirit and Manners of the Age,"" when the author stood connected with that periodical; but on his retiring, he resolved to present it to his friends and the public in its present form' (p. vi). Originally published in book form (partially?) Philadelphia 1828, as <i>The Modern Martyr, a Fragment, with Other Interesting Extracts from 'The Spirit and Manners of the Age'</i> (OCLC). OCLC 8323804 indicates that this was selected from items published in the <i>Philadelphia Recorder</i>",
2225,GARSIDE1800-1829,20100817,1829A036,Sailors and Saints,William Nugent GLASCOCK,1829,?,Male,,"SAILORS AND SAINTS; OR, MATRIMONIAL MANOEUVRES. BY THE AUTHORS OF THE ""NAVAL SKETCH BOOK."" IN THREE VOLUMES","London:                     Henry Colburn, New Burlington Street, 1829","3 vols (I vii, 315p; II 327p; III 316p). 12&deg;",Corvey; CME 3-628-51125-9; ECB 511; EN2 1829: 34; NSTC 2G9531; OCLC 21184973,,2nd edn 1829 (NSTC); 1834 (OCLC); New York 1829 (NSTC)
2226,GARSIDE1800-1829,20100817,1829A037,"Chelsea Pensioners, The",George Robert GLEIG,1829,?,Male,,"THE CHELSEA PENSIONERS. BY THE AUTHOR OF ""THE SUBALTERN."" IN THREE VOLUMES","London:                     Henry Colburn, New Burlington Street, 1829",3 vols (I 318p; II 307p; III 328p). 12&deg;,Corvey; CME 3-628-47262-8; ECB 108; EN2 1829: 35; NSTC 2G10267; OCLC 1102816,,"1833 (NSTC); 1834 (OCLC); 1840 (OCLC); 1841 (NSTC); German trans., 1830 [as <i>Der Invaliden-Klub, Kriegsabentheuer aus dem Leben gedienter Officiere</i> (RS)]"
2229,GARSIDE1800-1829,20100817,1829A040,Traits of Travel,Thomas Colley GRATTAN,1829,?,Male,,"TRAITS OF TRAVEL; OR, TALES OF MEN AND CITIES. BY THE AUTHOR OF ""HIGH-WAYS AND BY-WAYS."" IN THREE VOLUMES","London:                     Henry Colburn, New Burlington Street, 1829","3 vols (I viii, 336p; II 366p; III 335p). 12&deg;",Corvey; CME 3-628-51143-7; ECB 241; EN2 1829: 38; NSTC 2G18175; OCLC 3505830,"Advertisement' dated Brussels, 1829","1834 as <i>Tales of Travel; or, Traits of Men and Cities</i> (OCLC); Boston 1829 (OCLC) [also New York 1829 (OCLC)]; German trans., 1829"
2230,GARSIDE1800-1829,20100817,1829A041,Sir Philip Gasteneys,Roger GRESLEY,1829,,Male,,"SIR PHILIP GASTENEYS: A MINOR. BY SIR ROGER GRESLEY, BART","London:                     Henry Colburn, New Burlington Street, 1829","1 vol.  (vii, 209p). 12&deg;",Corvey; CME 3-628-51062-7; ECB 539; EN2 1829: 39; NSTC 2G21774; OCLC 16311669,"Preface dated Paris, 25 Mar 1829",
2235,GARSIDE1800-1829,20100817,1829A046,Tales of a Physician,William H. HARRISON,1829,,Male,,TALES OF A PHYSICIAN. BY W. H. HARRISON,"London:                     Robert Jennings, Poultry, 1829","1 vol.  (vi, 248p). 8&deg;",Corvey; CME 3-628-51031-7; ECB 256; EN2 1829: 44; NSTC 2H9972; OCLC 2950798,"2nd series (1 vol.) published in 1831, with the imprint of Jennings and Chaplin: see EN3 1831: 36","1831, with 2nd series (OCLC); Philadelphia 1835 (NSTC); French trans., 1833 [as <i>Les Mﬁ∏moires d'un mﬁ∏dicin</i> (MGD)]"
2237,GARSIDE1800-1829,20100817,1829A048,"Last of the Plantagenets, The",William HESELTINE,1829,,Male,,"THE LAST OF THE PLANTAGENETS: AN HISTORICAL ROMANCE. ILLUSTRATING SOME OF THE PUBLIC EVENTS, AND DOMESTIC AND ECCLESIASTICAL MANNERS, OF THE FIFTEENTH AND SIXTEENTH CENTURIES","London:                     Smith, Elder, and Co., Cornhill, 1829","1 vol.  (xxiv, 464p). 8&deg;",Corvey; CME 3-628-47906-1; ECB 330; EN2 1829: 46; NSTC 2H19331; xOCLC,,2nd edn 1829 (OCLC 17971693); 3rd edn 1839 (OCLC); New York 1829 (NSTC)
2239,GARSIDE1800-1829,20100817,1829A050,"Richelieu, a Tale of France",George Payne Rainsford JAMES,1829,,Male,,"RICHELIEU, A TALE OF FRANCE. IN THREE VOLUMES","London:                     Henry Colburn, New Burlington Street, 1829","3 vols (I xix, 290p; II 315p; III 348p). 12&deg;",Corvey; CME 3-628-47936-3; ECB 493; EN2 1829: 48; NSTC 2J2162; OCLC 2503093,,"2nd edn 1831 (NSTC); 1839 (NSTC); New York 1829 (OCLC); French trans., 1830; German trans., 1830 [as <i>Kardinal Richelieu. Eine historisch-romantische Schilderung Frankreichs im Jahr 1642</i> (RS)]"
2242,GARSIDE1800-1829,20100817,1829A053,Tales of an Indian Camp,James Athearn JONES,1829,,Male,,TALES OF AN INDIAN CAMP. IN THREE VOLUMES,"London:                     Henry Colburn and Richard Bentley, New Burlington Street, 1829","3 vols (I xxxiii, 312p; II iv, 336p; III iv, 341p). 12&deg;",Corvey; CME 3-628-51151-8; ECB 575; EN2 1829: 51; NSTC 2J10660; OCLC 6596394,29 items,2nd edn 1830 as <i>Traditions of the North American Indians</i> (NSTC)
2244,GARSIDE1800-1829,20100817,1829A055,"Carbonaro, The",Pierre Marc Gaston de L&#201;VIS,1829,,Male,,THE CARBONARO. A PIEDMONTESE TALE. BY THE DUKE DE LEVIS. IN TWO VOLUMES,"London:                     Henry Colburn, New Burlington Street, 1829","2 vols (I xi, 314p; II 404p). 12&deg;",BL N.659; ECB 343; NSTC 2L13574; EN2 1829: 54; OCLC 14221264,"Trans. of <i>La Conspiration de mil huit cent vingt et un, ou les jumeaux de Chevreuse</i> (Paris, 1829)",New York 1829 (OCLC)
2248,GARSIDE1800-1829,20100817,1829A059,Tales of Military Life,William MAGINN,1829,,Male,,"TALES OF MILITARY LIFE. BY THE AUTHOR OF ""THE MILITARY SKETCH BOOK."" IN THREE VOLUMES","London:                     Henry Colburn, New Burlington Street, 1829","3 vols (I vii, 335p; II 322p; III 331p). 12&deg;",Corvey; CME 3-628-48864-8; ECB 575; EN2 1829: 58; NSTC 2M9549; OCLC 13322562,"I Vandeleur; II Vandeleur; III Vandeleur concluded; Gentleman Gray. Dedication 'to the Colonel of the 42nd (Royal Highlanders,) Lieutenant-General the Right Hon. Sir George Murray, G.C.B. and G.C.H.'. Preface mentions the author having spent the 'greatest part' of his life in the army. Wolff (Item 7574) suggests that the attribution of this title to William Maginn by Block is likely to be wrong&mdash;see also <a href=""titleDetails.asp?title=1827A052""><i>The Military Sketch-Book</i></a> (EN2 1827: 51) and <a href=""../guide/update1.html"">EN2 Update 1</a>, where information suggesting an alternative Irish author is supplied",1834 (OCLC); New York 1829 (OCLC)
2249,GARSIDE1800-1829,20100817,1829A060,"Naval Officer, The",Frederick MARRYAT,1829,,Male,,"THE NAVAL OFFICER; OR, SCENES AND ADVENTURES IN THE LIFE OF FRANK MILDMAY. IN THREE VOLUMES","London:                     Henry Colburn, New Burlington Street, 1829",3 vols (I 297p; II 310p; III 270p). 12&deg;,Corvey; CME 3-628-48259-3; ECB 408; EN2 1829: 59; NSTC 2M15125; OCLC 5305661,,"1834 (OCLC); 1834 as <i>Frank Mildmay; or, the Naval Officer</i> (OCLC); 1835 (OCLC); 1836 (NSTC); 1839 (NSTC); Philadelphia 1833 (OCLC); French trans., 1833; German trans., 1835"
